x,y,width,height,attempt,log_attempt,made,missed
79,71,1,1,23,1.3617278360175928,8,38
80,71,1,1,24,1.380211241711606,22,26
81,71,1,1,16,1.2041199826559248,14,18
82,71,1,1,23,1.3617278360175928,12,34
83,71,1,1,17,1.2304489213782739,12,22
84,71,1,1,24,1.380211241711606,22,26
85,71,1,1,24,1.380211241711606,14,34
86,71,1,1,26,1.414973347970818,16,36
87,71,1,1,37,1.568201724066995,26,48
88,71,1,1,20,1.3010299956639813,12,28
89,71,1,1,22,1.3424226808222062,20,24
90,71,1,1,15,1.1760912590556813,12,18
91,71,1,1,17,1.2304489213782739,12,22
92,71,1,1,9,0.9542425094393249,6,12
93,71,1,1,4,0.6020599913279624,2,6
94,71,1,1,1,0.0,0,2
95,71,1,1,1,0.0,0,2
97,71,1,1,3,0.47712125471966244,0,6
16,72,1,1,1,0.0,0,2
19,72,1,1,1,0.0,2,0
24,72,1,1,1,0.0,0,2
26,72,1,1,1,0.0,0,2
29,72,1,1,1,0.0,2,0
30,72,1,1,4,0.6020599913279624,0,8
31,72,1,1,4,0.6020599913279624,0,8
32,72,1,1,7,0.8450980400142568,8,6
33,72,1,1,11,1.0413926851582251,8,14
34,72,1,1,13,1.1139433523068367,10,16
35,72,1,1,13,1.1139433523068367,12,14
36,72,1,1,31,1.4913616938342726,16,46
37,72,1,1,31,1.4913616938342726,16,46
38,72,1,1,47,1.6720978579357175,30,64
39,72,1,1,54,1.7323937598229686,34,74
40,72,1,1,66,1.8195439355418688,36,96
41,72,1,1,88,1.9444826721501687,58,118
42,72,1,1,110,2.041392685158225,64,156
43,72,1,1,121,2.0827853703164503,72,170
44,72,1,1,130,2.113943352306837,76,184
45,72,1,1,132,2.12057393120585,94,170
46,72,1,1,55,1.7403626894942439,54,56
47,72,1,1,70,1.845098040014257,50,90
48,72,1,1,3,0.47712125471966244,2,4
49,72,1,1,11,1.0413926851582251,8,14
50,72,1,1,5,0.6989700043360189,2,8
51,72,1,1,3,0.47712125471966244,0,6
52,72,1,1,4,0.6020599913279624,2,6
53,72,1,1,12,1.0791812460476249,8,16
54,72,1,1,14,1.146128035678238,6,22
55,72,1,1,11,1.0413926851582251,4,18
56,72,1,1,22,1.3424226808222062,18,26
57,72,1,1,27,1.4313637641589874,22,32
58,72,1,1,29,1.462397997898956,18,40
59,72,1,1,14,1.146128035678238,10,18
60,72,1,1,23,1.3617278360175928,8,38
61,72,1,1,27,1.4313637641589874,22,32
62,72,1,1,22,1.3424226808222062,20,24
63,72,1,1,21,1.3222192947339193,16,26
64,72,1,1,19,1.2787536009528289,20,18
65,72,1,1,28,1.4471580313422192,20,36
66,72,1,1,20,1.3010299956639813,14,26
67,72,1,1,21,1.3222192947339193,16,26
68,72,1,1,24,1.380211241711606,18,30
69,72,1,1,10,1.0,6,14
70,72,1,1,19,1.2787536009528289,12,26
71,72,1,1,11,1.0413926851582251,6,16
72,72,1,1,17,1.2304489213782739,14,20
73,72,1,1,12,1.0791812460476249,10,14
74,72,1,1,8,0.9030899869919435,6,10
75,72,1,1,11,1.0413926851582251,10,12
76,72,1,1,14,1.146128035678238,12,16
77,72,1,1,16,1.2041199826559248,8,24
78,72,1,1,15,1.1760912590556813,8,22
79,72,1,1,18,1.255272505103306,12,24
80,72,1,1,25,1.3979400086720377,10,40
81,72,1,1,16,1.2041199826559248,16,16
82,72,1,1,14,1.146128035678238,6,22
83,72,1,1,19,1.2787536009528289,20,18
84,72,1,1,32,1.505149978319906,16,48
85,72,1,1,24,1.380211241711606,6,42
86,72,1,1,20,1.3010299956639813,14,26
87,72,1,1,17,1.2304489213782739,14,20
88,72,1,1,19,1.2787536009528289,16,22
89,72,1,1,24,1.380211241711606,12,36
90,72,1,1,19,1.2787536009528289,18,20
91,72,1,1,17,1.2304489213782739,10,24
92,72,1,1,5,0.6989700043360189,6,4
93,72,1,1,5,0.6989700043360189,4,6
94,72,1,1,1,0.0,0,2
95,72,1,1,5,0.6989700043360189,2,8
96,72,1,1,2,0.3010299956639812,0,4
99,72,1,1,1,0.0,2,0
4,73,1,1,1,0.0,2,0
20,73,1,1,1,0.0,2,0
22,73,1,1,1,0.0,0,2
26,73,1,1,1,0.0,0,2
27,73,1,1,1,0.0,0,2
28,73,1,1,2,0.3010299956639812,2,2
29,73,1,1,1,0.0,2,0
30,73,1,1,4,0.6020599913279624,0,8
31,73,1,1,2,0.3010299956639812,0,4
32,73,1,1,9,0.9542425094393249,4,14
33,73,1,1,5,0.6989700043360189,2,8
34,73,1,1,11,1.0413926851582251,12,10
35,73,1,1,15,1.1760912590556813,8,22
36,73,1,1,30,1.4771212547196624,24,36
37,73,1,1,34,1.5314789170422551,18,50
38,73,1,1,49,1.6901960800285136,30,68
39,73,1,1,48,1.6812412373755872,38,58
40,73,1,1,80,1.9030899869919435,58,102
41,73,1,1,75,1.8750612633917,46,104
42,73,1,1,139,2.143014800254095,86,192
43,73,1,1,155,2.1903316981702914,94,216
44,73,1,1,164,2.214843848047698,128,200
45,73,1,1,151,2.1789769472931693,110,192
46,73,1,1,96,1.9822712330395684,58,134
47,73,1,1,96,1.9822712330395684,80,112
48,73,1,1,14,1.146128035678238,14,14
49,73,1,1,14,1.146128035678238,8,20
50,73,1,1,8,0.9030899869919435,10,6
51,73,1,1,1,0.0,0,2
52,73,1,1,6,0.7781512503836436,8,4
53,73,1,1,7,0.8450980400142568,4,10
54,73,1,1,9,0.9542425094393249,8,10
55,73,1,1,18,1.255272505103306,8,28
56,73,1,1,16,1.2041199826559248,2,30
57,73,1,1,15,1.1760912590556813,6,24
58,73,1,1,22,1.3424226808222062,10,34
59,73,1,1,21,1.3222192947339193,14,28
60,73,1,1,26,1.414973347970818,18,34
61,73,1,1,29,1.462397997898956,18,40
62,73,1,1,28,1.4471580313422192,24,32
63,73,1,1,13,1.1139433523068367,4,22
64,73,1,1,16,1.2041199826559248,14,18
65,73,1,1,23,1.3617278360175928,12,34
66,73,1,1,23,1.3617278360175928,12,34
67,73,1,1,16,1.2041199826559248,12,20
68,73,1,1,21,1.3222192947339193,12,30
69,73,1,1,13,1.1139433523068367,10,16
70,73,1,1,28,1.4471580313422192,20,36
71,73,1,1,18,1.255272505103306,16,20
72,73,1,1,15,1.1760912590556813,18,12
73,73,1,1,23,1.3617278360175928,10,36
74,73,1,1,13,1.1139433523068367,6,20
75,73,1,1,9,0.9542425094393249,8,10
76,73,1,1,21,1.3222192947339193,18,24
77,73,1,1,22,1.3424226808222062,12,32
78,73,1,1,17,1.2304489213782739,14,20
79,73,1,1,16,1.2041199826559248,12,20
80,73,1,1,26,1.414973347970818,18,34
81,73,1,1,19,1.2787536009528289,18,20
82,73,1,1,16,1.2041199826559248,12,20
83,73,1,1,20,1.3010299956639813,20,20
84,73,1,1,28,1.4471580313422192,36,20
85,73,1,1,24,1.380211241711606,22,26
86,73,1,1,23,1.3617278360175928,14,32
87,73,1,1,26,1.414973347970818,26,26
88,73,1,1,20,1.3010299956639813,14,26
89,73,1,1,26,1.414973347970818,22,30
90,73,1,1,11,1.0413926851582251,6,16
91,73,1,1,18,1.255272505103306,16,20
92,73,1,1,7,0.8450980400142568,8,6
93,73,1,1,8,0.9030899869919435,8,8
94,73,1,1,2,0.3010299956639812,0,4
95,73,1,1,1,0.0,0,2
99,73,1,1,1,0.0,0,2
13,74,1,1,1,0.0,2,0
19,74,1,1,1,0.0,0,2
25,74,1,1,1,0.0,0,2
26,74,1,1,1,0.0,0,2
27,74,1,1,3,0.47712125471966244,2,4
28,74,1,1,1,0.0,2,0
30,74,1,1,2,0.3010299956639812,2,2
31,74,1,1,1,0.0,0,2
32,74,1,1,4,0.6020599913279624,2,6
33,74,1,1,7,0.8450980400142568,2,12
34,74,1,1,8,0.9030899869919435,2,14
35,74,1,1,10,1.0,6,14
36,74,1,1,24,1.380211241711606,6,42
37,74,1,1,13,1.1139433523068367,6,20
38,74,1,1,27,1.4313637641589874,16,38
39,74,1,1,26,1.414973347970818,10,42
40,74,1,1,60,1.7781512503836436,30,90
41,74,1,1,66,1.8195439355418688,30,102
42,74,1,1,110,2.041392685158225,82,138
43,74,1,1,82,1.9138138523837167,52,112
44,74,1,1,118,2.0718820073061255,80,156
45,74,1,1,143,2.155336037465062,92,194
46,74,1,1,106,2.0253058652647704,78,134
47,74,1,1,94,1.9731278535996986,62,126
48,74,1,1,27,1.4313637641589874,14,40
49,74,1,1,22,1.3424226808222062,8,36
50,74,1,1,10,1.0,10,10
51,74,1,1,2,0.3010299956639812,0,4
52,74,1,1,3,0.47712125471966244,0,6
53,74,1,1,7,0.8450980400142568,4,10
54,74,1,1,8,0.9030899869919435,6,10
55,74,1,1,10,1.0,6,14
56,74,1,1,12,1.0791812460476249,10,14
57,74,1,1,12,1.0791812460476249,10,14
58,74,1,1,11,1.0413926851582251,8,14
59,74,1,1,19,1.2787536009528289,10,28
60,74,1,1,23,1.3617278360175928,16,30
61,74,1,1,12,1.0791812460476249,8,16
62,74,1,1,16,1.2041199826559248,6,26
63,74,1,1,14,1.146128035678238,4,24
64,74,1,1,16,1.2041199826559248,18,14
65,74,1,1,11,1.0413926851582251,2,20
66,74,1,1,21,1.3222192947339193,12,30
67,74,1,1,19,1.2787536009528289,14,24
68,74,1,1,12,1.0791812460476249,10,14
69,74,1,1,11,1.0413926851582251,4,18
70,74,1,1,10,1.0,4,16
71,74,1,1,11,1.0413926851582251,10,12
72,74,1,1,9,0.9542425094393249,6,12
73,74,1,1,12,1.0791812460476249,4,20
74,74,1,1,15,1.1760912590556813,6,24
75,74,1,1,13,1.1139433523068367,6,20
76,74,1,1,16,1.2041199826559248,8,24
77,74,1,1,10,1.0,6,14
78,74,1,1,15,1.1760912590556813,18,12
79,74,1,1,9,0.9542425094393249,6,12
80,74,1,1,16,1.2041199826559248,12,20
81,74,1,1,19,1.2787536009528289,10,28
82,74,1,1,18,1.255272505103306,4,32
83,74,1,1,16,1.2041199826559248,16,16
84,74,1,1,20,1.3010299956639813,8,32
85,74,1,1,24,1.380211241711606,20,28
86,74,1,1,24,1.380211241711606,16,32
87,74,1,1,20,1.3010299956639813,14,26
88,74,1,1,14,1.146128035678238,10,18
89,74,1,1,17,1.2304489213782739,14,20
90,74,1,1,5,0.6989700043360189,6,4
91,74,1,1,17,1.2304489213782739,8,26
92,74,1,1,7,0.8450980400142568,0,14
93,74,1,1,6,0.7781512503836436,6,6
94,74,1,1,2,0.3010299956639812,2,2
97,74,1,1,1,0.0,0,2
9,75,1,1,1,0.0,0,2
20,75,1,1,1,0.0,0,2
24,75,1,1,1,0.0,0,2
25,75,1,1,3,0.47712125471966244,2,4
26,75,1,1,1,0.0,0,2
28,75,1,1,1,0.0,0,2
29,75,1,1,3,0.47712125471966244,2,4
30,75,1,1,2,0.3010299956639812,0,4
31,75,1,1,2,0.3010299956639812,2,2
32,75,1,1,4,0.6020599913279624,0,8
33,75,1,1,5,0.6989700043360189,6,4
34,75,1,1,11,1.0413926851582251,6,16
35,75,1,1,7,0.8450980400142568,2,12
36,75,1,1,28,1.4471580313422192,18,38
37,75,1,1,21,1.3222192947339193,8,34
38,75,1,1,45,1.6532125137753437,28,62
39,75,1,1,42,1.6232492903979006,36,48
40,75,1,1,67,1.8260748027008264,36,98
41,75,1,1,58,1.7634279935629373,44,72
42,75,1,1,109,2.037426497940624,98,120
43,75,1,1,113,2.0530784434834195,80,146
44,75,1,1,138,2.1398790864012365,94,182
45,75,1,1,135,2.130333768495006,102,168
46,75,1,1,137,2.1367205671564067,88,186
47,75,1,1,173,2.2380461031287955,122,224
48,75,1,1,64,1.806179973983887,34,94
49,75,1,1,60,1.7781512503836436,44,76
50,75,1,1,14,1.146128035678238,8,20
51,75,1,1,9,0.9542425094393249,4,14
52,75,1,1,2,0.3010299956639812,0,4
53,75,1,1,3,0.47712125471966244,2,4
54,75,1,1,5,0.6989700043360189,0,10
55,75,1,1,7,0.8450980400142568,12,2
56,75,1,1,12,1.0791812460476249,10,14
57,75,1,1,9,0.9542425094393249,0,18
58,75,1,1,12,1.0791812460476249,2,22
59,75,1,1,16,1.2041199826559248,16,16
60,75,1,1,20,1.3010299956639813,10,30
61,75,1,1,16,1.2041199826559248,8,24
62,75,1,1,24,1.380211241711606,16,32
63,75,1,1,26,1.414973347970818,16,36
64,75,1,1,18,1.255272505103306,8,28
65,75,1,1,18,1.255272505103306,12,24
66,75,1,1,18,1.255272505103306,12,24
67,75,1,1,17,1.2304489213782739,10,24
68,75,1,1,11,1.0413926851582251,6,16
69,75,1,1,16,1.2041199826559248,8,24
70,75,1,1,23,1.3617278360175928,16,30
71,75,1,1,21,1.3222192947339193,16,26
72,75,1,1,12,1.0791812460476249,12,12
73,75,1,1,10,1.0,2,18
74,75,1,1,10,1.0,10,10
75,75,1,1,8,0.9030899869919435,4,12
76,75,1,1,13,1.1139433523068367,4,22
77,75,1,1,28,1.4471580313422192,26,30
78,75,1,1,18,1.255272505103306,18,18
79,75,1,1,17,1.2304489213782739,10,24
80,75,1,1,17,1.2304489213782739,10,24
81,75,1,1,14,1.146128035678238,6,22
82,75,1,1,19,1.2787536009528289,20,18
83,75,1,1,20,1.3010299956639813,24,16
84,75,1,1,19,1.2787536009528289,18,20
85,75,1,1,28,1.4471580313422192,24,32
86,75,1,1,19,1.2787536009528289,18,20
87,75,1,1,30,1.4771212547196624,18,42
88,75,1,1,34,1.5314789170422551,26,42
89,75,1,1,34,1.5314789170422551,26,42
90,75,1,1,22,1.3424226808222062,24,20
91,75,1,1,12,1.0791812460476249,8,16
92,75,1,1,5,0.6989700043360189,6,4
93,75,1,1,12,1.0791812460476249,4,20
94,75,1,1,4,0.6020599913279624,2,6
95,75,1,1,4,0.6020599913279624,2,6
96,75,1,1,1,0.0,2,0
97,75,1,1,1,0.0,2,0
13,76,1,1,1,0.0,0,2
19,76,1,1,2,0.3010299956639812,0,4
20,76,1,1,1,0.0,0,2
27,76,1,1,2,0.3010299956639812,0,4
29,76,1,1,1,0.0,0,2
30,76,1,1,3,0.47712125471966244,0,6
31,76,1,1,3,0.47712125471966244,0,6
32,76,1,1,3,0.47712125471966244,0,6
33,76,1,1,5,0.6989700043360189,2,8
34,76,1,1,11,1.0413926851582251,10,12
35,76,1,1,13,1.1139433523068367,6,20
36,76,1,1,17,1.2304489213782739,10,24
37,76,1,1,20,1.3010299956639813,12,28
38,76,1,1,26,1.414973347970818,18,34
39,76,1,1,31,1.4913616938342726,22,40
40,76,1,1,53,1.724275869600789,40,66
41,76,1,1,48,1.6812412373755872,34,62
42,76,1,1,104,2.0170333392987803,60,148
43,76,1,1,124,2.093421685162235,88,160
44,76,1,1,109,2.037426497940624,80,138
45,76,1,1,122,2.0863598306747484,76,168
46,76,1,1,138,2.1398790864012365,94,182
47,76,1,1,154,2.187520720836463,90,218
48,76,1,1,71,1.8512583487190752,50,92
49,76,1,1,74,1.8692317197309762,34,114
50,76,1,1,38,1.5797835966168101,28,48
51,76,1,1,24,1.380211241711606,20,28
52,76,1,1,6,0.7781512503836436,10,2
53,76,1,1,2,0.3010299956639812,2,2
54,76,1,1,4,0.6020599913279624,2,6
55,76,1,1,2,0.3010299956639812,2,2
56,76,1,1,11,1.0413926851582251,10,12
57,76,1,1,8,0.9030899869919435,6,10
58,76,1,1,10,1.0,6,14
59,76,1,1,18,1.255272505103306,10,26
60,76,1,1,20,1.3010299956639813,10,30
61,76,1,1,16,1.2041199826559248,6,26
62,76,1,1,13,1.1139433523068367,10,16
63,76,1,1,21,1.3222192947339193,14,28
64,76,1,1,14,1.146128035678238,12,16
65,76,1,1,12,1.0791812460476249,12,12
66,76,1,1,7,0.8450980400142568,4,10
67,76,1,1,12,1.0791812460476249,8,16
68,76,1,1,13,1.1139433523068367,6,20
69,76,1,1,19,1.2787536009528289,8,30
70,76,1,1,16,1.2041199826559248,16,16
71,76,1,1,15,1.1760912590556813,10,20
72,76,1,1,5,0.6989700043360189,4,6
73,76,1,1,12,1.0791812460476249,6,18
74,76,1,1,7,0.8450980400142568,2,12
75,76,1,1,7,0.8450980400142568,4,10
76,76,1,1,15,1.1760912590556813,14,16
77,76,1,1,19,1.2787536009528289,14,24
78,76,1,1,14,1.146128035678238,10,18
79,76,1,1,10,1.0,10,10
80,76,1,1,15,1.1760912590556813,10,20
81,76,1,1,16,1.2041199826559248,10,22
82,76,1,1,17,1.2304489213782739,6,28
83,76,1,1,15,1.1760912590556813,8,22
84,76,1,1,20,1.3010299956639813,14,26
85,76,1,1,19,1.2787536009528289,6,32
86,76,1,1,24,1.380211241711606,20,28
87,76,1,1,19,1.2787536009528289,14,24
88,76,1,1,19,1.2787536009528289,10,28
89,76,1,1,18,1.255272505103306,10,26
90,76,1,1,15,1.1760912590556813,6,24
91,76,1,1,18,1.255272505103306,12,24
92,76,1,1,8,0.9030899869919435,6,10
93,76,1,1,5,0.6989700043360189,0,10
94,76,1,1,4,0.6020599913279624,4,4
95,76,1,1,4,0.6020599913279624,0,8
98,76,1,1,1,0.0,0,2
10,77,1,1,1,0.0,2,0
12,77,1,1,1,0.0,0,2
18,77,1,1,1,0.0,0,2
22,77,1,1,1,0.0,0,2
23,77,1,1,1,0.0,0,2
26,77,1,1,2,0.3010299956639812,2,2
30,77,1,1,1,0.0,0,2
31,77,1,1,3,0.47712125471966244,2,4
32,77,1,1,9,0.9542425094393249,0,18
33,77,1,1,3,0.47712125471966244,0,6
34,77,1,1,6,0.7781512503836436,2,10
35,77,1,1,10,1.0,2,18
36,77,1,1,21,1.3222192947339193,18,24
37,77,1,1,18,1.255272505103306,14,22
38,77,1,1,32,1.505149978319906,20,44
39,77,1,1,26,1.414973347970818,14,38
40,77,1,1,49,1.6901960800285136,34,64
41,77,1,1,45,1.6532125137753437,34,56
42,77,1,1,97,1.9867717342662448,56,138
43,77,1,1,87,1.9395192526186185,50,124
44,77,1,1,118,2.0718820073061255,88,148
45,77,1,1,129,2.110589710299249,88,170
46,77,1,1,157,2.1958996524092336,112,202
47,77,1,1,173,2.2380461031287955,114,232
48,77,1,1,146,2.164352855784437,120,172
49,77,1,1,131,2.1172712956557644,96,166
50,77,1,1,67,1.8260748027008264,42,92
51,77,1,1,57,1.7558748556724915,38,76
52,77,1,1,14,1.146128035678238,8,20
53,77,1,1,5,0.6989700043360189,4,6
54,77,1,1,5,0.6989700043360189,0,10
55,77,1,1,6,0.7781512503836436,4,8
56,77,1,1,7,0.8450980400142568,8,6
57,77,1,1,9,0.9542425094393249,8,10
58,77,1,1,10,1.0,10,10
59,77,1,1,8,0.9030899869919435,4,12
60,77,1,1,11,1.0413926851582251,8,14
61,77,1,1,13,1.1139433523068367,6,20
62,77,1,1,10,1.0,6,14
63,77,1,1,19,1.2787536009528289,14,24
64,77,1,1,16,1.2041199826559248,8,24
65,77,1,1,11,1.0413926851582251,4,18
66,77,1,1,14,1.146128035678238,14,14
67,77,1,1,17,1.2304489213782739,12,22
68,77,1,1,14,1.146128035678238,8,20
69,77,1,1,10,1.0,6,14
70,77,1,1,19,1.2787536009528289,12,26
71,77,1,1,19,1.2787536009528289,12,26
72,77,1,1,13,1.1139433523068367,12,14
73,77,1,1,8,0.9030899869919435,0,16
74,77,1,1,13,1.1139433523068367,10,16
75,77,1,1,9,0.9542425094393249,12,6
76,77,1,1,15,1.1760912590556813,18,12
77,77,1,1,20,1.3010299956639813,14,26
78,77,1,1,16,1.2041199826559248,12,20
79,77,1,1,12,1.0791812460476249,4,20
80,77,1,1,14,1.146128035678238,8,20
81,77,1,1,21,1.3222192947339193,0,42
82,77,1,1,22,1.3424226808222062,24,20
83,77,1,1,16,1.2041199826559248,16,16
84,77,1,1,16,1.2041199826559248,12,20
85,77,1,1,21,1.3222192947339193,12,30
86,77,1,1,25,1.3979400086720377,20,30
87,77,1,1,33,1.5185139398778875,30,36
88,77,1,1,23,1.3617278360175928,20,26
89,77,1,1,22,1.3424226808222062,16,28
90,77,1,1,13,1.1139433523068367,8,18
91,77,1,1,17,1.2304489213782739,20,14
92,77,1,1,8,0.9030899869919435,10,6
93,77,1,1,7,0.8450980400142568,8,6
95,77,1,1,2,0.3010299956639812,2,2
96,77,1,1,1,0.0,0,2
97,77,1,1,1,0.0,0,2
98,77,1,1,1,0.0,2,0
14,78,1,1,1,0.0,0,2
20,78,1,1,1,0.0,0,2
22,78,1,1,1,0.0,0,2
23,78,1,1,1,0.0,0,2
26,78,1,1,1,0.0,2,0
28,78,1,1,3,0.47712125471966244,2,4
29,78,1,1,2,0.3010299956639812,2,2
31,78,1,1,3,0.47712125471966244,0,6
32,78,1,1,2,0.3010299956639812,0,4
33,78,1,1,4,0.6020599913279624,4,4
34,78,1,1,8,0.9030899869919435,0,16
35,78,1,1,5,0.6989700043360189,6,4
36,78,1,1,11,1.0413926851582251,2,20
37,78,1,1,11,1.0413926851582251,2,20
38,78,1,1,30,1.4771212547196624,24,36
39,78,1,1,21,1.3222192947339193,10,32
40,78,1,1,36,1.5563025007672873,22,50
41,78,1,1,36,1.5563025007672873,18,54
42,78,1,1,66,1.8195439355418688,30,102
43,78,1,1,78,1.8920946026904804,56,100
44,78,1,1,112,2.0492180226701815,76,148
45,78,1,1,105,2.0211892990699383,60,150
46,78,1,1,123,2.089905111439398,82,164
47,78,1,1,123,2.089905111439398,84,162
48,78,1,1,122,2.0863598306747484,90,154
49,78,1,1,146,2.164352855784437,94,198
50,78,1,1,85,1.9294189257142926,50,120
51,78,1,1,86,1.9344984512435677,70,102
52,78,1,1,39,1.591064607026499,34,44
53,78,1,1,20,1.3010299956639813,12,28
54,78,1,1,3,0.47712125471966244,4,2
55,78,1,1,2,0.3010299956639812,0,4
56,78,1,1,1,0.0,0,2
57,78,1,1,3,0.47712125471966244,2,4
58,78,1,1,7,0.8450980400142568,8,6
59,78,1,1,6,0.7781512503836436,4,8
60,78,1,1,16,1.2041199826559248,10,22
61,78,1,1,8,0.9030899869919435,0,16
62,78,1,1,10,1.0,4,16
63,78,1,1,11,1.0413926851582251,8,14
64,78,1,1,11,1.0413926851582251,6,16
65,78,1,1,10,1.0,10,10
66,78,1,1,14,1.146128035678238,14,14
67,78,1,1,12,1.0791812460476249,8,16
68,78,1,1,14,1.146128035678238,6,22
69,78,1,1,11,1.0413926851582251,8,14
70,78,1,1,9,0.9542425094393249,6,12
71,78,1,1,12,1.0791812460476249,6,18
72,78,1,1,13,1.1139433523068367,0,26
73,78,1,1,9,0.9542425094393249,6,12
74,78,1,1,9,0.9542425094393249,6,12
75,78,1,1,14,1.146128035678238,8,20
76,78,1,1,17,1.2304489213782739,8,26
77,78,1,1,14,1.146128035678238,8,20
78,78,1,1,10,1.0,12,8
79,78,1,1,7,0.8450980400142568,2,12
80,78,1,1,21,1.3222192947339193,12,30
81,78,1,1,7,0.8450980400142568,4,10
82,78,1,1,19,1.2787536009528289,14,24
83,78,1,1,11,1.0413926851582251,8,14
84,78,1,1,25,1.3979400086720377,16,34
85,78,1,1,17,1.2304489213782739,12,22
86,78,1,1,18,1.255272505103306,8,28
87,78,1,1,23,1.3617278360175928,20,26
88,78,1,1,17,1.2304489213782739,6,28
89,78,1,1,15,1.1760912590556813,12,18
90,78,1,1,9,0.9542425094393249,8,10
91,78,1,1,12,1.0791812460476249,6,18
92,78,1,1,10,1.0,10,10
93,78,1,1,4,0.6020599913279624,0,8
94,78,1,1,1,0.0,0,2
98,78,1,1,2,0.3010299956639812,2,2
25,79,1,1,1,0.0,2,0
27,79,1,1,1,0.0,2,0
28,79,1,1,1,0.0,0,2
30,79,1,1,1,0.0,0,2
32,79,1,1,5,0.6989700043360189,0,10
33,79,1,1,1,0.0,0,2
34,79,1,1,6,0.7781512503836436,4,8
35,79,1,1,8,0.9030899869919435,10,6
36,79,1,1,14,1.146128035678238,10,18
37,79,1,1,18,1.255272505103306,8,28
38,79,1,1,13,1.1139433523068367,12,14
39,79,1,1,23,1.3617278360175928,12,34
40,79,1,1,27,1.4313637641589874,16,38
41,79,1,1,27,1.4313637641589874,10,44
42,79,1,1,70,1.845098040014257,44,96
43,79,1,1,77,1.8864907251724818,56,98
44,79,1,1,90,1.954242509439325,62,118
45,79,1,1,84,1.9242792860618816,48,120
46,79,1,1,143,2.155336037465062,100,186
47,79,1,1,178,2.250420002308894,136,220
48,79,1,1,149,2.173186268412274,104,194
49,79,1,1,167,2.2227164711475833,110,224
50,79,1,1,127,2.103803720955957,84,170
51,79,1,1,86,1.9344984512435677,58,114
52,79,1,1,45,1.6532125137753437,40,50
53,79,1,1,45,1.6532125137753437,26,64
54,79,1,1,9,0.9542425094393249,8,10
55,79,1,1,1,0.0,0,2
56,79,1,1,1,0.0,0,2
57,79,1,1,3,0.47712125471966244,2,4
58,79,1,1,4,0.6020599913279624,4,4
59,79,1,1,6,0.7781512503836436,6,6
60,79,1,1,9,0.9542425094393249,2,16
61,79,1,1,3,0.47712125471966244,6,0
62,79,1,1,19,1.2787536009528289,16,22
63,79,1,1,7,0.8450980400142568,4,10
64,79,1,1,14,1.146128035678238,8,20
65,79,1,1,15,1.1760912590556813,12,18
66,79,1,1,12,1.0791812460476249,10,14
67,79,1,1,16,1.2041199826559248,10,22
68,79,1,1,18,1.255272505103306,14,22
69,79,1,1,12,1.0791812460476249,12,12
70,79,1,1,12,1.0791812460476249,4,20
71,79,1,1,10,1.0,6,14
72,79,1,1,15,1.1760912590556813,16,14
73,79,1,1,6,0.7781512503836436,8,4
74,79,1,1,13,1.1139433523068367,8,18
75,79,1,1,11,1.0413926851582251,8,14
76,79,1,1,9,0.9542425094393249,6,12
77,79,1,1,7,0.8450980400142568,8,6
78,79,1,1,12,1.0791812460476249,10,14
79,79,1,1,14,1.146128035678238,10,18
80,79,1,1,20,1.3010299956639813,10,30
81,79,1,1,12,1.0791812460476249,10,14
82,79,1,1,17,1.2304489213782739,10,24
83,79,1,1,12,1.0791812460476249,8,16
84,79,1,1,23,1.3617278360175928,24,22
85,79,1,1,14,1.146128035678238,8,20
86,79,1,1,27,1.4313637641589874,18,36
87,79,1,1,21,1.3222192947339193,12,30
88,79,1,1,22,1.3424226808222062,10,34
89,79,1,1,23,1.3617278360175928,20,26
90,79,1,1,26,1.414973347970818,18,34
91,79,1,1,15,1.1760912590556813,18,12
92,79,1,1,8,0.9030899869919435,8,8
93,79,1,1,8,0.9030899869919435,6,10
94,79,1,1,1,0.0,0,2
95,79,1,1,4,0.6020599913279624,2,6
96,79,1,1,1,0.0,0,2
22,80,1,1,1,0.0,0,2
24,80,1,1,1,0.0,0,2
28,80,1,1,2,0.3010299956639812,0,4
29,80,1,1,1,0.0,0,2
31,80,1,1,1,0.0,0,2
32,80,1,1,4,0.6020599913279624,0,8
33,80,1,1,5,0.6989700043360189,4,6
34,80,1,1,4,0.6020599913279624,0,8
35,80,1,1,3,0.47712125471966244,4,2
36,80,1,1,13,1.1139433523068367,6,20
37,80,1,1,10,1.0,6,14
38,80,1,1,14,1.146128035678238,6,22
39,80,1,1,21,1.3222192947339193,14,28
40,80,1,1,11,1.0413926851582251,10,12
41,80,1,1,16,1.2041199826559248,8,24
42,80,1,1,42,1.6232492903979006,38,46
43,80,1,1,67,1.8260748027008264,42,92
44,80,1,1,62,1.792391689498254,54,70
45,80,1,1,69,1.8388490907372552,36,102
46,80,1,1,106,2.0253058652647704,74,138
47,80,1,1,135,2.130333768495006,86,184
48,80,1,1,130,2.113943352306837,86,174
49,80,1,1,145,2.161368002234975,96,194
50,80,1,1,119,2.0755469613925306,72,166
51,80,1,1,117,2.0681858617461617,80,154
52,80,1,1,111,2.0453229787866576,84,138
53,80,1,1,90,1.954242509439325,66,114
54,80,1,1,33,1.5185139398778875,30,36
55,80,1,1,15,1.1760912590556813,12,18
56,80,1,1,4,0.6020599913279624,2,6
57,80,1,1,3,0.47712125471966244,2,4
